Dataset	ScanNumber	AGC	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
367029	134	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 323.02@hcd45.00 [100.00-1950.00]	2.21	0.76	159.94
367029	135	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 329.79@hcd45.00 [100.00-1990.00]	2.21	0.76	159.91
367029	136	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 428.89@hcd45.00 [100.00-2000.00]	2.21	0.74	159.94
367029	137	Predicted	1000.000	8	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 684.20@hcd45.00 [100.00-2000.00]	2.21	0.74	159.94
367029	138	Predicted	1000.000	9	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 357.30@hcd45.00 [100.00-2000.00]	2.21	0.76	159.97
367029	139	Predicted	1000.000	10	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=19eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 441.30@hcd45.00 [100.00-2000.00]	2.21	0.76	159.97
367029	140	Predicted	1000.000	11	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 667.17@hcd45.00 [100.00-2000.00]	2.21	0.78	160.00
367029	141	On	123.860	1	0	0.68	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.73	160.00
367029	142	Predicted	1000.000	2	1	1.43	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 334.81@hcd45.00 [100.00-2000.00]	2.21	0.73	160.00
367029	143	Predicted	1000.000	3	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 577.12@hcd45.00 [100.00-2000.00]	2.21	0.73	160.00
367029	144	Predicted	1000.000	4	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=48eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 1120.37@hcd45.00 [100.00-2000.00]	2.21	0.74	160.03
367029	145	On	162.591	1	0	0.72	1	371.1017	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.74	160.12
367029	146	Predicted	1000.000	2	1	1.43	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 391.28@hcd45.00 [100.00-2000.00]	2.21	0.74	160.12
367029	147	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 363.25@hcd45.00 [100.00-2000.00]	2.21	0.80	160.00
367029	148	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 302.01@hcd45.00 [100.00-1825.00]	2.21	0.80	160.00
367029	149	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=19eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 447.35@hcd45.00 [100.00-2000.00]	2.21	0.72	159.91
367029	150	Predicted	1000.000	6	1	1.36	2	385.2357	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 385.24@hcd45.00 [100.00-785.00]	2.21	0.72	159.91
367029	151	Predicted	1000.000	7	1	1.35	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=12eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 300.82@hcd45.00 [100.00-1815.00]	2.21	0.77	159.91
367029	152	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 321.03@hcd45.00 [100.00-1940.00]	2.21	0.77	160.06
367029	153	Predicted	1000.000	9	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 310.07@hcd45.00 [100.00-1875.00]	2.21	0.77	160.06
367029	154	Predicted	1000.000	10	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 332.80@hcd45.00 [100.00-2000.00]	2.21	0.76	160.12
367029	155	On	131.060	1	0	0.69	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.76	160.12
367029	156	Predicted	1000.000	2	1	1.43	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 413.27@hcd45.00 [100.00-2000.00]	2.21	0.78	159.91
367029	157	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 371.32@hcd45.00 [100.00-2000.00]	2.21	0.78	159.91
367029	158	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 329.01@hcd45.00 [100.00-1985.00]	2.21	0.75	159.97
367029	159	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 344.98@hcd45.00 [100.00-2000.00]	2.21	0.75	159.97
367029	160	Predicted	1000.000	6	1	1.35	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 369.13@hcd45.00 [100.00-2000.00]	2.21	0.74	159.94
367029	161	On	144.056	1	0	0.70	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.76	159.97
367029	162	Predicted	1000.000	2	1	1.43	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 419.32@hcd45.00 [100.00-2000.00]	2.21	0.76	159.97
367029	163	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 313.82@hcd45.00 [100.00-1895.00]	2.21	0.73	160.00
367029	164	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 375.76@hcd45.00 [100.00-2000.00]	2.21	0.73	160.00
367029	165	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=19eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 452.73@hcd45.00 [100.00-2000.00]	2.21	0.75	159.94
367029	166	On	107.119	1	0	0.66	1	371.1013	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.75	159.94
367029	167	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 434.88@hcd45.00 [100.00-2000.00]	2.21	0.77	160.00
367029	168	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 416.04@hcd45.00 [100.00-2000.00]	2.21	0.77	160.00
367029	169	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 316.80@hcd45.00 [100.00-1915.00]	2.21	0.74	160.06
367029	170	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 389.75@hcd45.00 [100.00-2000.00]	2.21	0.74	160.06
367029	171	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 339.04@hcd45.00 [100.00-2000.00]	2.21	0.79	159.91
367029	172	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 352.24@hcd45.00 [100.00-2000.00]	2.21	0.78	159.94
367029	173	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 349.24@hcd45.00 [100.00-2000.00]	2.21	0.78	159.94
367029	174	Predicted	1000.000	9	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=26eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 608.29@hcd45.00 [100.00-2000.00]	2.21	0.75	159.91
367029	175	On	125.147	1	0	0.68	1	371.1017	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.75	160.03
367029	176	Predicted	1000.000	2	1	1.40	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 429.09@hcd45.00 [100.00-2000.00]	2.21	0.75	160.03
367029	177	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 432.89@hcd45.00 [100.00-2000.00]	2.21	0.75	160.03
367029	178	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 399.25@hcd45.00 [100.00-2000.00]	2.21	0.78	159.97
367029	179	Predicted	1000.000	5	1	1.35	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 327.08@hcd45.00 [100.00-1975.00]	2.21	0.74	160.00
367029	180	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 358.07@hcd45.00 [100.00-2000.00]	2.21	0.74	160.00
367029	181	Predicted	1000.000	7	1	1.34	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 356.79@hcd45.00 [100.00-2000.00]	2.21	0.75	160.00
367029	182	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 305.88@hcd45.00 [100.00-1850.00]	2.21	0.75	160.00
367029	183	Predicted	1000.000	9	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=28eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 667.17@hcd45.00 [100.00-2000.00]	2.21	0.75	160.03
367029	184	On	102.707	1	0	0.66	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.77	160.12
367029	185	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 343.28@hcd45.00 [100.00-2000.00]	2.21	0.77	160.12
367029	186	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 324.99@hcd45.00 [100.00-1960.00]	2.21	0.77	160.12
367029	187	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 432.09@hcd45.00 [100.00-2000.00]	2.21	0.76	160.09
367029	188	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 379.28@hcd45.00 [100.00-2000.00]	2.21	0.75	159.94
367029	189	Predicted	1000.000	6	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=19eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 441.30@hcd45.00 [100.00-2000.00]	2.21	0.75	159.94
367029	190	Predicted	1000.000	7	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=31eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 724.73@hcd45.00 [100.00-2000.00]	2.21	0.76	160.03
367029	191	On	104.422	1	0	0.66	1	371.1016	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.76	160.03
367029	192	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 305.05@hcd45.00 [100.00-1845.00]	2.21	0.76	160.00
367029	193	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=19eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 447.35@hcd45.00 [100.00-2000.00]	2.21	0.76	160.00
367029	194	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=12eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 300.83@hcd45.00 [100.00-1815.00]	2.21	0.79	160.00
367029	195	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 323.02@hcd45.00 [100.00-1950.00]	2.21	0.78	159.97
367029	196	Predicted	1000.000	6	1	1.36	2	385.2359	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=27eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 385.24@hcd45.00 [100.00-785.00]	2.21	0.78	159.97
367029	197	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=33eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 767.70@hcd45.00 [100.00-2000.00]	2.21	0.81	159.94
367029	198	On	105.253	1	0	0.66	1	371.1014	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.81	159.94
367029	199	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 371.32@hcd45.00 [100.00-2000.00]	2.21	0.79	160.27
367029	200	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 334.81@hcd45.00 [100.00-2000.00]	2.21	0.79	160.27
367029	201	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 329.79@hcd45.00 [100.00-1990.00]	2.21	0.73	160.03
367029	202	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 346.79@hcd45.00 [100.00-2000.00]	2.21	0.73	160.03
367029	203	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 332.80@hcd45.00 [100.00-2000.00]	2.21	0.78	160.27
367029	204	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 369.12@hcd45.00 [100.00-2000.00]	2.21	0.74	160.24
367029	205	Predicted	1000.000	8	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=30eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 694.65@hcd45.00 [100.00-2000.00]	2.21	0.74	160.24
367029	206	Predicted	1000.000	9	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=24eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 577.13@hcd45.00 [100.00-2000.00]	2.21	0.81	160.03
367029	207	Predicted	1000.000	10	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 361.03@hcd45.00 [100.00-2000.00]	2.21	0.81	160.03
367029	208	On	120.821	1	0	0.68	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.81	160.27
367029	209	Predicted	1000.000	2	1	1.43	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 413.27@hcd45.00 [100.00-2000.00]	2.21	0.81	160.27
367029	210	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 313.82@hcd45.00 [100.00-1895.00]	2.21	0.78	160.03
367029	211	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 364.26@hcd45.00 [100.00-2000.00]	2.21	0.78	160.03
367029	212	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 375.76@hcd45.00 [100.00-2000.00]	2.21	0.82	159.88
367029	213	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=13eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 318.83@hcd45.00 [100.00-1925.00]	2.21	0.78	159.88
367029	214	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 423.76@hcd45.00 [100.00-2000.00]	2.21	0.78	159.88
367029	215	On	118.271	1	0	0.67	1	371.1014	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.78	160.03
367029	216	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 391.28@hcd45.00 [100.00-2000.00]	2.21	0.78	160.03
367029	217	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 419.32@hcd45.00 [100.00-2000.00]	2.21	0.77	159.97
367029	218	Predicted	1000.000	4	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=29eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 684.20@hcd45.00 [100.00-2000.00]	2.21	0.77	159.97
367029	219	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=16eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 389.75@hcd45.00 [100.00-2000.00]	2.21	0.83	160.00
367029	220	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 417.73@hcd45.00 [100.00-2000.00]	2.21	0.76	159.88
367029	221	Predicted	1000.000	7	1	1.37	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 416.04@hcd45.00 [100.00-2000.00]	2.21	0.76	159.88
367029	222	Predicted	1000.000	8	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 339.04@hcd45.00 [100.00-2000.00]	2.21	0.75	160.06
367029	223	On	133.728	1	0	0.69	1	371.1015	0	T=1e6 PvR=2e4 iWf	MCal=9h RF=2300V TmpDiff	30000	47492158.701	2215654.654		FTMS + p NSI Full ms [300.00-1800.00]	2.21	0.75	160.06
367029	224	Predicted	1000.000	2	1	1.42	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 430.89@hcd45.00 [100.00-2000.00]	2.21	0.79	160.00
367029	225	Predicted	1000.000	3	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=17eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 399.25@hcd45.00 [100.00-2000.00]	2.21	0.79	160.00
367029	226	Predicted	1000.000	4	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 428.89@hcd45.00 [100.00-2000.00]	2.21	0.76	160.06
367029	227	Predicted	1000.000	5	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=15eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 356.78@hcd45.00 [100.00-2000.00]	2.21	0.76	160.06
367029	228	Predicted	1000.000	6	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=18eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 434.88@hcd45.00 [100.00-2000.00]	2.21	0.79	159.76
367029	229	Predicted	1000.000	7	1	1.36	0	0	2.5	T=5e4 iWf	MCal=9h RF=1180V HCD=14eV TmpDiff	7500	47492380.243	2215675.326	hcd	FTMS + c NSI d Full ms2 329.01@hcd45.00 [100.00-1985.00]	2.21	0.79	160.00
